序号,介绍,网址,楼层,户型,小区,面积,时间,总价,单价,县区
1.05102E+11,大东城二期 3室2厅 380万,https://sz.lianjia.com/ershoufang/105101568395.html,高楼层(共33层),3室2厅,大东城二期 ,86.62平米,2014年建板塔结合  -  ,380,43870,坪山
1.05102E+11,深业东城精装三房，满两年出售 可随时预约看房,https://sz.lianjia.com/ershoufang/105101669185.html,低楼层(共31层),3室2厅,深业东城上邸 ,89.55平米,2009年建塔楼  -  ,320,35735,坪山
1.05102E+11,坪山招商花园  精装修  正三房   南北通,https://sz.lianjia.com/ershoufang/105101683791.html,中楼层(共32层),3室2厅,坪山招商花园城南区 ,88.99平米,2015年建板塔结合  -  ,340,38207,坪山
1.05102E+11,京基御景印象二期 3室2厅 425万,https://sz.lianjia.com/ershoufang/105101687412.html,中楼层(共29层),3室2厅,京基御景印象二期 ,129平米,2015年建板塔结合  -  ,425,32946,坪山
1.05102E+11,京基御景印象二期 3室2厅 410万,https://sz.lianjia.com/ershoufang/105101689380.html,中楼层(共29层),3室2厅,京基御景印象二期 ,107.44平米,2015年建板塔结合  -  ,410,38161,坪山
1.05102E+11,万科金域提香，精装修2房，近高铁，看花园,https://sz.lianjia.com/ershoufang/105101690638.html,低楼层(共33层),2室2厅,万科金域缇香 ,75平米,2013年建板塔结合  -  ,275,36667,坪山
1.05102E+11,精装修 复式4+1房户型方正 ..,https://sz.lianjia.com/ershoufang/105101736200.html,低楼层(共31层),4室2厅,深业东城上邸 ,88.69平米,2009年建塔楼  -  ,370,41719,坪山
1.05102E+11,京基御景印象二期 2室2厅 273万,https://sz.lianjia.com/ershoufang/105101758413.html,高楼层(共29层),2室2厅,京基御景印象二期 ,78平米,2015年建板塔结合  -  ,273,35000,坪山
1.05102E+11,深业东城国际小区，小区环境好，交通便利,https://sz.lianjia.com/ershoufang/105101787543.html,低楼层(共31层),3室2厅,深业东城国际 ,81.81平米,2013年建塔楼  -  ,280,34226,坪山
1.05102E+11,深业东城上邸，75平2房2厅1厨1卫,https://sz.lianjia.com/ershoufang/105101820807.html,低楼层(共32层),2室2厅,深业东城上邸 ,75.24平米,2009年建塔楼  -  ,250,33228,坪山
1.05102E+11,盈富家园 1室1厅 90万,https://sz.lianjia.com/ershoufang/105101857666.html,中楼层(共8层),1室1厅,盈富家园 ,38.51平米,2006年建板塔结合  -  ,90,23371,坪山
1.05102E+11,坪山中??别墅小区，朝东南看花园，宽敞3房,https://sz.lianjia.com/ershoufang/105101989033.html,中楼层(共33层),3室2厅,大东城二期 ,86.62平米,2014年建板塔结合  -  ,350,40407,坪山
1.05102E+11,深圳坪山服务大厅地段精装两房*三房；高层视野好,https://sz.lianjia.com/ershoufang/105101991417.html,高楼层(共25层),2室1厅,豪方菁园 ,51.07平米,2012年建板塔结合  -  ,220,43079,坪山
1.05102E+11,心海城精装自住，优质房源，诚心出售,https://sz.lianjia.com/ershoufang/105102010070.html,高楼层(共26层),4室2厅,心海城 ,99.83平米,板塔结合  -  ,330,33057,坪山
1.05102E+11,金地物业 居住改善适宜 诚意出售 出行方便 配套完善,https://sz.lianjia.com/ershoufang/105102015369.html,中楼层(共32层),2室2厅,金地朗悦 ,79.29平米,2014年建塔楼  -  ,250,31530,坪山
1.05102E+11,总价低，税费少，刚满两年与买新房差不多即买即住现房,https://sz.lianjia.com/ershoufang/105102016088.html,低楼层(共32层),3室2厅,心海城 ,94.05平米,塔楼  -  ,320,34025,坪山
1.05102E+11,金地朗悦 4室2厅 420万,https://sz.lianjia.com/ershoufang/105102021349.html,低楼层(共33层),4室2厅,金地朗悦 ,126.79平米,2014年建塔楼  -  ,420,33126,坪山
1.05102E+11,盈富家园，正规单间，深圳上车盘,https://sz.lianjia.com/ershoufang/105102034756.html,高楼层(共9层),1室0厅,盈富家园 ,41.28平米,2006年建板塔结合  -  ,100,24225,坪山
1.05102E+11,坪山招商花园城北区 4室2厅 439万,https://sz.lianjia.com/ershoufang/105102061636.html,低楼层(共33层),4室2厅,坪山招商花园城北区 ,129.38平米,2015年建板塔结合  -  ,439,33932,坪山
1.05102E+11,京基精装3房，满2年红本在手，看房方便,https://sz.lianjia.com/ershoufang/105102075966.html,高楼层(共31层),3室2厅,京基御景印象一期 ,78.02平米,2015年建板塔结合  -  ,300,38452,坪山
1.05102E+11,***大东城二期朝东南看花园近高铁精装3房,https://sz.lianjia.com/ershoufang/105102084070.html,低楼层(共29层),3室2厅,大东城二期 ,77.36平米,2014年建板塔结合  -  ,360,46536,坪山
1.05102E+11,坪山金地朗悦，毛坯大两房，满二年看房方便,https://sz.lianjia.com/ershoufang/105102097946.html,高楼层(共33层),2室1厅,金地朗悦 ,73.56平米,2014年建塔楼  -  ,250,33986,坪山
1.05102E+11,满两年欠款少方正三房，楼下益田假日世界,https://sz.lianjia.com/ershoufang/105102123363.html,中楼层(共29层),3室2厅,六和城 ,88.47平米,2016年建塔楼  -  ,293,33119,坪山
1.05102E+11,坪山聚龙山科技园片区；阔绰大四房；您值得拥有,https://sz.lianjia.com/ershoufang/105102173861.html,中楼层(共28层),4室2厅,丹梓龙庭 ,141.83平米,2014年建板塔结合  -  ,326,22986,坪山
1.05102E+11,京基御景印象三期 4室2厅 365万,https://sz.lianjia.com/ershoufang/105102187993.html,高楼层(共32层),4室2厅,京基御景印象三期 ,89.32平米,板塔结合  -  ,365,40865,坪山
1.05102E+11,央企物业，户型方正，环境舒适，安静优雅,https://sz.lianjia.com/ershoufang/105102221204.html,低楼层(共33层),3室2厅,中粮一品澜山花园 ,86.53平米,2013年建板塔结合  -  ,245,28314,坪山
1.05102E+11,适合家里人口居多的人群，这样住家氛围浓,https://sz.lianjia.com/ershoufang/105102230830.html,中楼层(共32层),3室2厅,深业东城上邸 ,89.36平米,2009年建塔楼  -  ,310,34692,坪山
1.05102E+11,深业御园 1室0厅 125万,https://sz.lianjia.com/ershoufang/105102235069.html,低楼层(共32层),1室0厅,深业御园 ,40平米,2012年建板塔结合  -  ,125,31250,坪山
1.05102E+11,满4年，有少量欠款，楼层适中，看房方便,https://sz.lianjia.com/ershoufang/105102241803.html,低楼层(共33层),4室2厅,祥祺滨河名苑 ,89.88平米,2015年建板塔结合  -  ,290,32266,坪山
1.05102E+11,六和城单身公寓 开发商统一装修 总价低 生活配套成熟,https://sz.lianjia.com/ershoufang/105102249824.html,高楼层(共35层),1室0厅,六和城 ,43.36平米,2016年建塔楼  -  ,100,23063,坪山
1.05102E+11,金地朗悦标准两房 户型方正 客厅出阳台 满两年,https://sz.lianjia.com/ershoufang/105102251167.html,低楼层(共33层),2室2厅,金地朗悦 ,73.56平米,2014年建塔楼  -  ,240,32627,坪山
1.05102E+11,满两年 方正实用；低楼层；视野开阔无遮挡；大户型,https://sz.lianjia.com/ershoufang/105102297915.html,低楼层(共28层),4室2厅,丹梓龙庭 ,141.84平米,2014年建板塔结合  -  ,370,26086,坪山
1.05102E+11,深业东城上邸 5室2厅 390万,https://sz.lianjia.com/ershoufang/105102337819.html,高楼层(共31层),5室2厅,深业东城上邸 ,89平米,2009年建塔楼  -  ,390,43821,坪山
1.05102E+11,豪方菁园 2室1厅 210万,https://sz.lianjia.com/ershoufang/105102362871.html,高楼层(共25层),2室1厅,豪方菁园 ,51.07平米,2012年建板塔结合  -  ,210,41121,坪山
1.05102E+11,坪山CBD  大平层南北通  满2年物业  房子位置好,https://sz.lianjia.com/ershoufang/105102369182.html,中楼层(共29层),4室2厅,六和城 ,138.4平米,2016年建塔楼  -  ,420,30347,坪山
1.05102E+11,视野开阔，采光好，交通好，生活便利楼下就是商场,https://sz.lianjia.com/ershoufang/105102372982.html,中楼层(共35层),1室2厅,六和城 ,60.03平米,2016年建塔楼  -  ,180,29986,坪山
1.05102E+11,京基御景印象二期业主诚心出售。,https://sz.lianjia.com/ershoufang/105102388494.html,高楼层(共33层),3室2厅,京基御景印象二期 ,129.61平米,2015年建板塔结合  -  ,452,34874,坪山
1.05102E+11,万科金域缇香精装 业主诚心卖  满5年,https://sz.lianjia.com/ershoufang/105102388927.html,中楼层(共28层),4室2厅,万科金域缇香 ,89平米,2013年建板塔结合  -  ,380,42697,坪山
1.05102E+11,天峦湖看湖笋盘 阳台直线看湖景 产权清晰满两年房,https://sz.lianjia.com/ershoufang/105102391375.html,高楼层(共32层),4室2厅,天峦湖 ,137平米,2016年建塔楼  -  ,500,36497,坪山
1.05102E+11,盈富家园 总价低 税费少 满二两年 业主赎楼,https://sz.lianjia.com/ershoufang/105102397121.html,中楼层(共9层),1室1厅,盈富家园 ,38.76平米,2006年建板塔结合  -  ,90,23220,坪山
1.05102E+11,力高君御国际 4室2厅 360万,https://sz.lianjia.com/ershoufang/105102418828.html,高楼层(共35层),4室2厅,力高君御国际 ,87.9平米,2016年建板塔结合  -  ,360,40956,坪山
1.05102E+11,精装三分，业主诚心出售，看房方便,https://sz.lianjia.com/ershoufang/105102422558.html,高楼层(共33层),3室2厅,中粮一品澜山花园 ,86.97平米,2013年建板塔结合  -  ,260,29896,坪山
1.05102E+11,京基御景印象二期 3室2厅 465万,https://sz.lianjia.com/ershoufang/105102434964.html,高楼层(共29层),3室2厅,京基御景印象二期 ,129平米,2015年建板塔结合  -  ,465,36047,坪山
1.05102E+11,经典商务公寓，购房不设限，刚需版户型！,https://sz.lianjia.com/ershoufang/105102445448.html,高楼层(共18层),3室2厅,坪山首座 ,82.89平米,塔楼  -  ,200,24129,坪山
1.05102E+11,坪山招商花园城北区 3室2厅 350万,https://sz.lianjia.com/ershoufang/105102457624.html,中楼层(共33层),3室2厅,坪山招商花园城北区 ,88.94平米,2015年建板塔结合  -  ,350,39353,坪山
1.05102E+11,深业御园 业主诚心卖 价格可以谈 精装修,https://sz.lianjia.com/ershoufang/105102466142.html,低楼层(共32层),1室1厅,深业御园 ,40.66平米,2012年建板塔结合  -  ,125,30743,坪山
1.05102E+11,八克拉 花园社区大 社区环境好,https://sz.lianjia.com/ershoufang/105102469836.html,中楼层(共8层),1室1厅,八克拉 ,36平米,2007年建板塔结合  -  ,65,18056,坪山
1.05103E+11,金地朗悦 3室2厅 280万,https://sz.lianjia.com/ershoufang/105102529179.html,低楼层(共32层),3室2厅,金地朗悦 ,88.86平米,2014年建塔楼  -  ,280,31511,坪山
1.05103E+11,盈富家园一房 业主急卖 满两年 看房方便,https://sz.lianjia.com/ershoufang/105102547165.html,高楼层(共9层),1室0厅,盈富家园 ,39.97平米,2006年建板塔结合  -  ,90,22517,坪山
1.05103E+11,京基御景印象四期 4室2厅 310万,https://sz.lianjia.com/ershoufang/105102549322.html,中楼层(共33层),4室2厅,京基御景印象四期 ,88.17平米,2016年建板塔结合  -  ,310,35160,坪山
1.05102E+11,龙光玖云著 1室1厅 100万,https://sz.lianjia.com/ershoufang/105102371460.html,中楼层(共22层),1室1厅,龙光玖云著 ,37平米,2017年建板塔结合  -  ,100,27028,坪山
1.05102E+11,中粮一品澜山花园 品质物业 央企大盘 坪山坑梓中 心.,https://sz.lianjia.com/ershoufang/105101765277.html,低楼层(共3层),4室2厅,中粮一品澜山花园 ,240.69平米,板塔结合  -  ,850,35316,坪山
1.05102E+11,坪山山水景观大盘；看天峦湖；秀色可餐,https://sz.lianjia.com/ershoufang/105101986840.html,中楼层(共32层),5室2厅,天峦湖 ,154.03平米,2016年建板塔结合  -  ,698,45316,坪山
1.05102E+11,京基御景印象二期 1室1厅 175万,https://sz.lianjia.com/ershoufang/105101657830.html,高楼层(共33层),1室1厅,京基御景印象二期 ,45.42平米,2015年建板塔结合  -  ,175,38530,坪山
1.05102E+11,坪山高品质社区，近公园，配套完备，宜居,https://sz.lianjia.com/ershoufang/105102329790.html,低楼层(共33层),3室2厅,坪山招商花园城南区 ,89平米,2015年建板塔结合  -  ,335,37641,坪山
1.05102E+11,盈富家园一房一厅 税费少 业主诚心出售,https://sz.lianjia.com/ershoufang/105102355799.html,高楼层(共9层),1室1厅,盈富家园 ,40.67平米,2006年建板塔结合  -  ,95,23359,坪山
1.05103E+11,万科金域缇香 2室2厅 270万,https://sz.lianjia.com/ershoufang/105102503161.html,低楼层(共28层),2室2厅,万科金域缇香 ,74.1平米,板塔结合  -  ,270,36438,坪山
1.05103E+11,深业东城国际 3室2厅 330万,https://sz.lianjia.com/ershoufang/105102528779.html,低楼层(共31层),3室2厅,深业东城国际 ,89平米,2013年建塔楼  -  ,330,37079,坪山
1.05103E+11,京基御景印象二期 3室2厅 370万,https://sz.lianjia.com/ershoufang/105102529067.html,中楼层(共29层),3室2厅,京基御景印象二期 ,130平米,2015年建板塔结合  -  ,370,28462,坪山
1.05103E+11,京基御景印象二期 1室1厅 185万,https://sz.lianjia.com/ershoufang/105102642033.html,高楼层(共33层),1室1厅,京基御景印象二期 ,45.42平米,2015年建板塔结合  -  ,185,40731,坪山
1.05103E+11,京基御景印象四期 4室2厅 345万,https://sz.lianjia.com/ershoufang/105102663007.html,中楼层(共33层),4室2厅,京基御景印象四期 ,89.19平米,2016年建板塔结合  -  ,345,38682,坪山
1.05103E+11,心海城 4室2厅 360万,https://sz.lianjia.com/ershoufang/105102702222.html,高楼层(共26层),4室2厅,心海城 ,99.83平米,板塔结合  -  ,360,36062,坪山
1.05103E+11,心海城 3室2厅 340万,https://sz.lianjia.com/ershoufang/105102725117.html,中楼层(共32层),3室2厅,心海城 ,99.84平米,板塔结合  -  ,340,34055,坪山
1.05103E+11,金田风华苑 2室2厅 135万,https://sz.lianjia.com/ershoufang/105102732234.html,中楼层(共19层),2室2厅,金田风华苑 ,72.48平米,2008年建塔楼  -  ,135,18626,坪山
1.05103E+11,豪方菁园 3室1厅 196万,https://sz.lianjia.com/ershoufang/105102740232.html,高楼层(共25层),3室1厅,豪方菁园 ,44.14平米,2012年建板塔结合  -  ,196,44405,坪山
1.05103E+11,中粮一品澜山花园 3室2厅 250万,https://sz.lianjia.com/ershoufang/105102741989.html,中楼层(共33层),3室2厅,中粮一品澜山花园 ,86平米,2013年建板塔结合  -  ,250,29070,坪山
1.05103E+11,心海城 3室2厅 340万,https://sz.lianjia.com/ershoufang/105102747114.html,高楼层(共26层),3室2厅,心海城 ,88.93平米,板塔结合  -  ,340,38233,坪山
1.05103E+11,京基御景印象一期 4室2厅 350万,https://sz.lianjia.com/ershoufang/105102750919.html,高楼层(共31层),4室2厅,京基御景印象一期 ,88.33平米,2015年建板塔结合  -  ,350,39625,坪山
